City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
270,amahai,-3.3333,128.9167,30.029999999999973,65,48,2.39,ID,1698718391
271,luderitz,-26.6481,15.1594,15.870000000000005,52,3,4.15,NA,1698718393
272,mili,6.0815,171.735,28.730000000000018,76,79,5.18,MH,1698718393
273,arraial do cabo,-22.9661,-42.0278,24.470000000000027,91,100,1.55,BR,1698718393
274,maceio,-9.6658,-35.7353,22.839999999999975,94,0,1.54,BR,1698718394
275,marsh harbour,26.5412,-77.0636,26.75999999999999,87,4,6.74,BS,1698718394
276,vorkuta,67.5,64.0,-9.930000000000007,95,100,3.99,RU,1698718395
277,taungdwingyi,20.0167,95.55,25.600000000000023,75,98,1.66,MM,1698718395
278,taoudenni,22.6783,-3.9836,29.899999999999977,11,5,3.8,ML,1698718395
279,afaahiti,-17.75,-149.2833,27.079999999999984,82,41,8.21,PF,1698718396
280,arawa,-6.2132,155.5367,28.529999999999973,79,94,1.45,PG,1698718396
281,mont belvieu,29.8477,-94.8908,10.629999999999995,90,100,6.48,US,1698718396
282,jalqani,12.4486,34.2186,24.00999999999999,82,80,1.4,SD,1698718397
283,farafangana,-22.8167,47.8333,22.95999999999998,93,12,2.91,MG,1698718397
284,weno,7.4515,151.8468,30.120000000000005,79,100,2.06,FM,1698718397
285,kismayo,-0.3582,42.5454,26.589999999999975,81,19,3.25,SO,1698718227
286,meadow lake,34.8014,-106.5436,6.079999999999984,63,0,1.48,US,1698718398
287,gua,22.2,85.3833,21.519999999999982,68,0,0.77,IN,1698718398
288,popondetta,-8.7537,148.2534,24.389999999999986,96,100,1.21,PG,1698718399
289,benguela,-12.5763,13.4055,24.110000000000014,82,20,2.4,AO,1698718399
290,pandan,14.0453,124.1694,27.420000000000016,88,100,7.15,PH,1698718400
291,punta arenas,-53.15,-70.9167,2.990000000000009,60,3,4.0,CL,1698718401
292,ivdel',60.6911,60.4206,-4.279999999999973,65,98,4.02,RU,1698718401
293,vilppula,62.0212,24.5048,-1.079999999999984,87,100,2.95,FI,1698718402
294,north bend,43.4065,-124.2243,13.95999999999998,66,0,0.0,US,1698718403
295,jumla,29.2747,82.1838,10.740000000000009,68,14,1.31,NP,1698718403
296,port alfred,-33.5906,26.891,14.449999999999989,79,25,6.68,ZA,1698718403
297,falmouth,50.1544,-5.0711,13.470000000000027,82,100,6.17,GB,1698718404
298,kingsville,27.5159,-97.8561,8.25,88,100,7.72,US,1698718404
299,sikonge,-5.6333,32.7667,22.470000000000027,65,100,3.74,TZ,1698718404
300,byron bay,-28.65,153.6167,33.31999999999999,47,2,6.9,AU,1698718404
301,hovd,48.0056,91.6419,6.029999999999973,52,68,4.39,MN,1698718405
302,bataipora,-22.2953,-53.2711,22.75999999999999,93,100,0.51,BR,1698718405
303,nowshahr,36.649,51.496,18.120000000000005,88,40,0.0,IR,1698718406
304,pathein,16.7833,94.7333,26.149999999999977,84,98,4.85,MM,1698718406
305,kashgar,39.4547,75.9797,12.670000000000016,37,100,0.74,CN,1698718407
306,calintaan,12.5667,120.9333,29.420000000000016,67,100,0.36,PH,1698718407
307,visby,57.6409,18.296,9.490000000000009,100,20,4.12,SE,1698718319
308,saltpond,5.2091,-1.0606,25.79000000000002,92,29,2.32,GH,1698718408
309,rach gia,10.0167,105.0833,28.79000000000002,78,20,4.05,VN,1698718408
310,duluth,46.7833,-92.1066,0.18999999999999773,90,100,3.6,US,1698718408
311,sheregesh,52.9209,87.9869,4.569999999999993,99,100,2.45,RU,1698718169
312,belebey,54.1167,54.1167,-0.4700000000000273,97,100,5.76,RU,1698718409
313,mantua,45.1667,10.7833,15.740000000000009,91,10,1.34,IT,1698718409
314,broome,42.2506,-75.833,6.100000000000023,95,100,4.12,US,1698718410
315,el porvenir,13.7617,-87.3458,22.779999999999973,99,100,1.46,HN,1698718410
316,umred,20.85,79.3333,21.310000000000002,71,76,2.41,IN,1698718411
317,mohr,54.3528,9.7167,10.79000000000002,98,100,2.57,DE,1698718411
318,prado,-17.3411,-39.2208,24.189999999999998,79,45,4.56,BR,1698718411
319,gerze,41.8036,35.2011,19.279999999999973,69,96,2.66,TR,1698718412
320,fuglafjordur,62.244,-6.814,3.410000000000025,66,70,7.37,FO,1698718412
321,juneau,58.3019,-134.4197,5.149999999999977,97,100,0.0,US,1698718210
322,nelson,-41.2833,173.2833,19.69999999999999,59,29,2.18,NZ,1698718413
323,rye,40.9807,-73.6837,12.220000000000027,83,75,5.14,US,1698718413
324,kiffa,16.6166,-11.4045,31.480000000000018,35,36,2.63,MR,1698718413
325,eravur town,7.7782,81.6038,26.220000000000027,83,87,1.39,LK,1698718414
326,nabire,-3.3667,135.4833,28.120000000000005,82,21,1.56,ID,1698718214
327,princeville,45.7668,-61.2985,3.839999999999975,96,100,3.09,CA,1698718414
328,wuhai,39.6647,106.8122,15.490000000000009,21,1,3.04,CN,1698718415
329,rajsamand,25.0667,73.8833,17.879999999999995,44,74,1.24,IN,1698718415
330,san juan,-31.5375,-68.5364,16.620000000000005,23,2,4.12,AR,1698718325
331,machico,32.7,-16.7667,21.819999999999993,94,75,4.63,PT,1698718416
332,ibadan,7.3878,3.8964,23.860000000000014,94,99,1.38,NG,1698718416
333,ladario,-19.0047,-57.6017,30.55000000000001,42,13,1.78,BR,1698718417
334,saldanha,-33.0117,17.9442,14.449999999999989,67,1,5.11,ZA,1698718246
335,mirpur sakro,24.5474,67.6277,26.25999999999999,48,0,3.34,PK,1698718417
336,santa ana,33.7456,-117.8678,24.670000000000016,15,0,1.34,US,1698718387
337,ta`u,-14.2336,-169.5144,27.079999999999984,79,34,10.98,AS,1698718418
338,huilong,31.8111,121.655,23.439999999999998,65,0,4.0,CN,1698718418
339,nili,33.7218,66.1302,10.350000000000023,28,13,3.31,AF,1698718419
340,zhangye,38.9342,100.4517,14.420000000000016,19,10,1.62,CN,1698718171
341,port augusta,-32.5,137.7667,20.189999999999998,42,29,5.41,AU,1698718419
342,hasaki,35.7333,140.8333,21.370000000000005,52,15,2.37,JP,1698718420
343,at taj,24.2049,23.2857,19.529999999999973,43,0,3.9,LY,1698718420
344,amga,60.8953,131.9608,-9.490000000000009,85,100,2.46,RU,1698718420
345,brisas de zicatela,15.8369,-97.0419,28.439999999999998,57,20,1.54,MX,1698718420
346,acapulco de juarez,16.8634,-99.8901,27.019999999999982,85,20,1.55,MX,1698718147
347,cukurca,37.2481,43.6136,14.04000000000002,52,100,3.35,TR,1698718421
348,cooper's town,26.8667,-77.5167,26.370000000000005,88,10,8.23,BS,1698718422
349,nikolayevsk-on-amure,53.1406,140.73,3.589999999999975,42,8,4.04,RU,1698718423
350,urengoy,65.9667,78.3667,-14.220000000000027,97,21,1.79,RU,1698718423
351,udachny,66.4167,112.4,-20.50999999999999,99,100,2.55,RU,1698718424
352,minas de marcona,-15.2119,-75.1103,14.779999999999973,86,68,5.81,PE,1698718424
353,basco,20.4487,121.9702,27.170000000000016,73,67,9.34,PH,1698718425
354,tuy hoa,13.0833,109.3,26.089999999999975,89,100,3.28,VN,1698718218
355,irymple,-34.25,142.1667,18.529999999999973,39,0,3.99,AU,1698718429
356,kurayoshi,35.4333,133.8167,19.100000000000023,54,0,1.32,JP,1698718429
357,kaliningrad,54.7065,20.511,11.45999999999998,79,100,3.9,RU,1698718429
358,saint-denis,48.9167,2.3333,10.029999999999973,93,20,3.09,FR,1698718429
359,antsiranana,-12.2787,49.2917,24.139999999999986,84,64,6.5,MG,1698718430
360,tianpeng,30.9866,103.9393,18.04000000000002,78,100,1.19,CN,1698718146
361,guerrero negro,27.9769,-114.0611,22.019999999999982,45,0,4.77,MX,1698718430
362,terrace,54.5163,-128.6035,3.490000000000009,71,100,0.5,CA,1698718254
363,beaufort west,-32.3567,22.583,10.850000000000023,66,0,3.17,ZA,1698718430
364,datong,40.0936,113.2914,15.129999999999995,29,15,3.32,CN,1698718430
365,beas de segura,38.2524,-2.8888,9.910000000000025,67,100,1.36,ES,1698718430
366,freeport,40.6576,-73.5832,12.25,74,100,7.72,US,1698718431
367,gaillimh,53.2719,-9.0489,9.990000000000009,95,98,1.49,IE,1698718431
368,la'ie,21.6477,-157.9253,29.129999999999995,71,24,1.34,US,1698718431
369,castelo do piaui,-5.3222,-41.5525,24.69999999999999,55,100,1.52,BR,1698718317
370,bathsheba,13.2167,-59.5167,28.49000000000001,83,20,5.14,BB,1698718431
371,natal,-5.795,-35.2094,24.50999999999999,83,20,2.06,BR,1698718431
372,kruisfontein,-34.0033,24.7314,10.449999999999989,91,0,2.49,ZA,1698718431
373,las varillas,-31.8721,-62.7195,18.110000000000014,46,100,3.94,AR,1698718427
374,ak-suu,42.4995,78.527,9.379999999999995,42,100,1.26,KG,1698718432
375,oriximina,-1.7656,-55.8661,27.94999999999999,59,96,1.57,BR,1698718432
376,dunedin,-45.8742,170.5036,16.50999999999999,69,100,6.31,NZ,1698718432
377,dolores,-36.3132,-57.6792,8.170000000000016,69,25,4.88,AR,1698718433
378,inhambane,-23.865,35.3833,20.029999999999973,70,100,4.8,MZ,1698718433
379,jayanca,-6.3908,-79.8219,20.870000000000005,72,100,3.88,PE,1698718434
380,miri,4.4148,114.0089,29.149999999999977,74,100,1.26,MY,1698718228
381,gornopravdinsk,60.05,69.9,-10.100000000000023,92,73,2.76,RU,1698718434
382,ampanihy,-24.7,44.75,19.120000000000005,94,40,3.62,MG,1698718434
383,lorengau,-2.0226,147.2712,28.70999999999998,73,72,3.97,PG,1698718435
384,rio preto da eva,-2.6994,-59.6997,26.44999999999999,78,100,2.04,BR,1698718435
385,new norfolk,-42.7826,147.0587,15.660000000000025,41,93,5.62,AU,1698718435
386,qamdo,31.1667,97.2333,-0.9499999999999886,59,63,0.74,CN,1698718435
387,laguna,38.421,-121.4238,18.50999999999999,45,0,1.54,US,1698718435
388,kedougou,12.5579,-12.1743,24.680000000000007,81,71,0.86,SN,1698718435
389,gunnedah,-30.9833,150.25,31.839999999999975,16,100,5.05,AU,1698718436
390,sarangani,5.4033,125.4636,28.660000000000025,71,88,2.46,PH,1698718436
391,changji,44.0167,87.3167,14.589999999999975,47,0,2.0,CN,1698718436
392,sitka,57.0531,-135.33,9.089999999999975,81,100,2.57,US,1698718436
393,eyl,7.9803,49.8164,26.439999999999998,81,92,4.85,SO,1698718436
394,laojunmiao,39.8333,97.7333,11.610000000000014,21,76,1.07,CN,1698718437
395,mount pearl,47.5166,-52.7813,1.240000000000009,93,100,3.09,CA,1698718437
396,palikir - national government center,6.9248,158.1611,32.56,66,100,7.72,FM,1698718437
397,sinop,41.7711,34.8709,16.139999999999986,67,96,3.5,TR,1698718437
398,chinde,26.8418,88.0763,17.339999999999975,64,46,1.22,NP,1698718437
399,savelugu,9.6244,-0.8253,26.860000000000014,66,6,3.0,GH,1698718438
400,lourdes,43.1,-0.05,7.860000000000014,93,20,3.09,FR,1698718438
401,ugoofaaru,5.6667,73.0,27.730000000000018,73,100,1.8,MV,1698718438
402,tynda,55.1667,124.7167,-12.730000000000018,75,100,0.53,RU,1698718438
403,keflavik,64.0049,-22.5624,3.3899999999999864,75,75,5.66,IS,1698718439
404,mata-utu,-13.2816,-176.1745,28.589999999999975,75,14,6.48,WF,1698718439
405,dauphin,51.1494,-100.0502,-6.769999999999982,63,0,3.6,CA,1698718439
406,horta,38.5333,-28.6333,19.600000000000023,85,52,8.49,PT,1698718439
407,usinsk,65.9939,57.5281,-8.699999999999989,81,95,3.13,RU,1698718440
408,winslow,35.0242,-110.6974,3.25,22,0,2.57,US,1698718441
409,puerto aysen,-45.4,-72.7,1.9499999999999886,97,99,0.16,CL,1698718441
410,loango,-4.6719,11.8312,25.95999999999998,89,75,6.17,CG,1698718441
411,revuca,48.6835,20.1173,13.420000000000016,78,99,1.29,SK,1698718441
412,qarauyl,48.9451,79.255,6.610000000000014,89,100,3.93,KZ,1698718442
413,altoona,40.5187,-78.3947,7.180000000000007,80,99,1.34,US,1698718442
414,vondrozo,-22.8167,47.2833,18.680000000000007,98,62,0.27,MG,1698718443
415,macau,22.2006,113.5461,27.04000000000002,73,20,4.63,MO,1698718268
416,rolla,37.9514,-91.7713,-0.12000000000000455,78,0,0.89,US,1698718443
417,manokwari,-0.8667,134.0833,28.180000000000007,73,98,2.72,ID,1698718443
418,tenenkou,14.4572,-4.9169,29.180000000000007,21,3,3.68,ML,1698718444
419,lincheng,19.9078,109.6858,25.779999999999973,80,39,6.66,CN,1698718228
420,saudarkrokur,65.7461,-19.6394,-1.6899999999999977,82,68,4.25,IS,1698718445
421,lesnoy,57.6198,63.0784,-6.990000000000009,97,95,1.08,RU,1698718445
422,cidade velha,14.9167,-23.6167,25.410000000000025,78,40,3.09,CV,1698718445
423,kone,-21.0595,164.8658,26.69999999999999,48,30,3.96,NC,1698718446
424,sokoni,-6.4333,39.55,26.480000000000018,76,39,5.66,TZ,1698718446
425,linxia chengguanzhen,35.6003,103.2064,12.660000000000025,31,0,0.45,CN,1698718446
426,gandajika,-6.75,23.95,19.779999999999973,93,100,1.91,CD,1698718446
427,buta,2.7858,24.73,21.389999999999986,97,85,0.28,CD,1698718447
428,barra velha,-26.6322,-48.6847,22.329999999999984,98,100,2.26,BR,1698718447
429,okhotsk,59.3833,143.3,-0.8700000000000045,94,100,4.02,RU,1698718448
430,fort bragg,35.139,-79.006,23.0,70,0,4.63,US,1698718448
431,piriapolis,-34.8682,-55.2744,12.879999999999995,73,99,2.24,UY,1698718448
432,saint-paul,-21.0096,55.2707,24.20999999999998,84,2,0.89,RE,1698718449
433,mega,4.05,38.3,14.379999999999995,92,74,2.93,ET,1698718449
434,malindi,-3.2175,40.1191,25.350000000000023,88,15,2.67,KE,1698718449
435,mordovo,52.0834,40.77,10.110000000000014,80,59,6.13,RU,1698718450
436,mandalgovi,45.7625,106.2708,2.1999999999999886,52,51,6.02,MN,1698718451
437,callao,-12.0667,-77.15,22.220000000000027,82,0,5.14,PE,1698718451
438,tucurui,-3.7661,-49.6725,26.50999999999999,54,1,1.38,BR,1698718452
439,kuhdasht,33.535,47.6061,17.170000000000016,46,100,1.24,IR,1698718452
440,altay,47.8667,88.1167,6.259999999999991,93,100,2.13,CN,1698718161
441,gilgit,35.9221,74.3087,12.430000000000007,44,11,1.58,PK,1698718453
442,lakes,61.6071,-149.3086,4.689999999999998,71,0,1.54,US,1698718453
443,sao jose da coroa grande,-8.8978,-35.1478,24.569999999999993,73,78,3.15,BR,1698718453
444,kargopol',61.5071,38.9456,-6.6299999999999955,97,100,0.43,RU,1698718453
445,luganville,-15.5333,167.1667,26.430000000000007,84,66,5.62,VU,1698718454
446,yigo village,13.5361,144.8886,30.769999999999982,77,40,6.17,GU,1698718454
447,lavras,-21.2453,-44.9997,22.089999999999975,76,98,0.79,BR,1698718454
448,gbadolite,4.2833,21.0167,21.899999999999977,96,95,0.91,CD,1698718455
449,cuito,-12.3833,16.9333,16.829999999999984,88,100,2.44,AO,1698718455
450,lompoc,34.6391,-120.4579,17.939999999999998,83,0,4.92,US,1698718455
451,northam,51.0333,-4.2167,10.920000000000016,97,3,2.72,GB,1698718456
452,kaman,27.65,77.2667,23.180000000000007,48,6,1.48,IN,1698718456
453,kapit,2.0167,112.9333,28.980000000000018,74,100,0.17,MY,1698718456
454,punta del este,-34.9667,-54.95,12.860000000000014,78,100,4.47,UY,1698718457
455,inari,68.906,27.0288,-7.740000000000009,95,99,1.67,FI,1698718457
456,barkhan,29.8977,69.5256,18.160000000000025,43,10,0.7,PK,1698718458
457,quellon,-43.1167,-73.6167,5.1200000000000045,76,0,2.02,CL,1698718458
458,vera cruz,-12.6333,-41.0333,21.860000000000014,58,51,2.22,BR,1698718458
459,tshabong,-26.05,22.45,13.189999999999998,74,3,7.88,BW,1698718459
460,riviere-du-loup,47.8304,-69.5342,1.6399999999999864,100,88,1.54,CA,1698718459
461,troitsko-pechorsk,62.7084,56.1964,-7.240000000000009,98,96,1.34,RU,1698718459
462,enoch,37.7733,-113.0244,3.2900000000000205,34,0,0.89,US,1698718460
463,churapcha,62.0025,132.4325,-10.399999999999977,86,100,4.42,RU,1698718350
464,puerto madero,14.7208,-92.4215,26.25999999999999,100,40,0.0,MX,1698718460
465,bandarbeyla,9.4942,50.8122,26.470000000000027,83,99,5.16,SO,1698718460
466,alofi,-19.0595,-169.9187,27.089999999999975,65,75,6.69,NU,1698718461
467,kununurra,-15.7667,128.7333,36.04000000000002,33,100,2.45,AU,1698718461
468,torghay,49.6339,63.4981,2.3799999999999955,75,19,7.28,KZ,1698718461
469,abepura,-2.6333,140.5833,29.600000000000023,70,20,3.6,ID,1698718461
470,razole,16.4833,81.8333,25.529999999999973,77,4,2.94,IN,1698718462
471,constitucion,-35.3333,-72.4167,8.879999999999995,74,100,5.71,CL,1698718462
472,qacha's nek,-30.1154,28.6894,3.079999999999984,87,100,1.25,LS,1698718462
473,susuman,62.7833,148.1667,-13.189999999999998,94,85,0.45,RU,1698718462
474,touros,-5.1989,-35.4608,25.660000000000025,71,30,5.46,BR,1698718463
475,miracema do tocantins,-9.5618,-48.3967,28.819999999999993,32,36,1.11,BR,1698718464
476,aksu,41.1231,80.2644,12.870000000000005,35,100,1.08,CN,1698718464
477,conde,-7.2597,-34.9075,23.850000000000023,88,20,2.57,BR,1698718464
478,al mijlad,11.0333,27.7333,28.089999999999975,54,59,2.85,SD,1698718465
479,pong,19.1493,100.2752,22.410000000000025,97,99,0.85,TH,1698718465
480,kertih,4.5141,103.4483,28.819999999999993,75,87,1.34,MY,1698718465
481,puerto cabello,10.4731,-68.0125,28.120000000000005,82,100,3.53,VE,1698718466
482,nadi,-17.8,177.4167,34.14999999999998,52,20,4.63,FJ,1698718466
483,guadalupe y calvo,26.1,-106.9667,9.569999999999993,81,0,1.01,MX,1698718466
484,lerwick,60.1545,-1.1494,7.149999999999977,57,25,8.93,GB,1698718467
485,gafanha da nazare,40.6362,-8.7134,12.379999999999995,95,100,4.19,PT,1698718467
486,ziro,27.6333,93.8333,14.269999999999982,54,1,1.05,IN,1698718467
487,bardai,11.65,7.2333,23.720000000000027,26,97,3.74,NG,1698718468
488,waspan,14.7419,-83.9717,23.839999999999975,97,79,0.83,NI,1698718468
489,wynyard,-41.0,145.7167,14.579999999999984,48,68,5.95,AU,1698718468
490,semporna,4.4818,118.6112,29.480000000000018,69,94,1.14,MY,1698718468
491,twin falls,42.3505,-114.6445,1.2200000000000273,74,0,0.0,US,1698718255
492,ustka,54.5805,16.8619,10.509999999999991,84,100,4.67,PL,1698718469
493,kourou,5.1552,-52.6478,27.180000000000007,87,41,3.09,GF,1698718470
494,christchurch,-43.5333,172.6333,22.120000000000005,87,100,10.8,NZ,1698718363
495,el granada,37.5027,-122.4694,19.05000000000001,41,0,4.63,US,1698718471
496,freetown,8.484,-13.2299,26.0,85,27,2.36,SL,1698718471
497,xinqing,48.2333,129.5,1.910000000000025,58,100,2.4,CN,1698718472
498,aitape,-3.1374,142.3475,25.20999999999998,93,100,2.26,PG,1698718472
499,smara,26.7384,-11.6719,24.089999999999975,37,23,2.89,EH,1698718473
500,allariz,42.1904,-7.8018,11.720000000000027,92,94,1.72,ES,1698718473
501,dryden,49.7833,-92.7503,-3.6899999999999977,93,40,1.54,CA,1698718474
502,tual,-5.6667,132.75,27.95999999999998,79,45,4.03,ID,1698718474
503,lima,-12.0432,-77.0282,21.20999999999998,78,0,5.14,PE,1698718475
504,tobruk,32.0836,23.9764,20.939999999999998,81,28,1.24,LY,1698718476
505,katsuura,35.1333,140.3,21.019999999999982,54,9,2.62,JP,1698718476
506,sumbawa besar,-8.5,117.4333,34.77999999999997,34,3,3.54,ID,1698718477
507,lithgow,-33.4833,150.15,20.50999999999999,13,3,7.72,AU,1698718477
508,yemva,62.59,50.8594,-5.889999999999986,98,100,0.64,RU,1698718477
509,umluj,25.0213,37.2685,27.430000000000007,59,0,4.21,SA,1698718478
510,san mariano,7.5,126.0,28.720000000000027,74,97,1.92,PH,1698718478
511,chatham,51.3789,0.5279,9.629999999999995,95,0,0.45,GB,1698718478
512,puerto padre,21.195,-76.6028,25.600000000000023,89,98,0.23,CU,1698718478
513,peace river,56.2501,-117.286,-0.6800000000000068,86,100,1.03,CA,1698718479
514,stolbovaya,55.2528,37.4853,7.350000000000023,99,90,3.29,RU,1698718479
515,essaouira,31.5125,-9.77,19.870000000000005,88,40,1.54,MA,1698718479
516,shenjiamen,29.9576,122.298,22.129999999999995,60,0,2.83,CN,1698718479
517,okha,53.5739,142.9478,3.6299999999999955,71,41,8.91,RU,1698718480
518,saint-joseph,-21.3667,55.6167,23.360000000000014,77,9,3.59,RE,1698718480
519,elko,41.0002,-115.5012,3.839999999999975,32,0,1.79,US,1698718480
520,ijebu-igbo,6.9798,4.0033,24.54000000000002,94,98,1.08,NG,1698718480
521,nuriootpa,-34.4833,139.0,17.680000000000007,25,0,3.5,AU,1698718480
522,mount carmel,38.4109,-87.7614,3.0299999999999727,53,0,3.03,US,1698718481
523,lazaro cardenas,17.9583,-102.2,26.810000000000002,86,13,1.76,MX,1698718481
524,ovruch,51.3246,28.8035,10.899999999999977,81,100,2.23,UA,1698718481
525,ayorou,14.7308,0.9174,28.350000000000023,12,0,3.87,NE,1698718481
526,ruelle-sur-touvre,45.6833,0.2333,11.860000000000014,82,100,6.34,FR,1698718482
527,malkapur,20.8833,76.2,21.329999999999984,59,77,2.26,IN,1698718482
528,antofagasta,-23.65,-70.4,16.75,70,36,2.53,CL,1698718482
529,victoria,22.2855,114.1577,28.170000000000016,70,19,2.68,HK,1698718298
530,baturite,-4.3286,-38.8847,23.220000000000027,83,78,1.61,BR,1698718482
531,choyr,46.3611,108.3611,-1.3700000000000045,65,81,2.2,MN,1698718482
532,robertsport,6.7533,-11.3686,26.389999999999986,84,2,2.7,LR,1698718483
533,ola,59.5833,151.2833,-3.1000000000000227,64,18,2.34,RU,1698718483
534,ahar,38.4774,47.0699,8.600000000000023,83,100,1.39,IR,1698718483
535,homer,59.6425,-151.5483,8.930000000000007,76,0,0.89,US,1698718483
536,revda,56.801,59.9303,-6.839999999999975,98,93,1.17,RU,1698718483
537,acarau,-2.8856,-40.12,26.100000000000023,74,75,6.16,BR,1698718484
538,codrington,-38.2667,141.9667,13.779999999999973,51,75,7.34,AU,1698718484
539,akwanga,8.9167,8.3833,23.269999999999982,81,100,1.24,NG,1698718484
540,la passe,45.5549,-0.8967,15.139999999999986,84,81,11.35,FR,1698718484
541,beichengqu,40.4394,113.1536,12.740000000000009,35,18,2.68,CN,1698718484
542,arkhangel'sk,64.5401,40.5433,-8.110000000000014,97,54,2.0,RU,1698718484
